state	power	likelihood
251	1	-8002.76
252	1	-7999.8
253	1	-8005.19
254	1	-8008.4
255	1	-8008.25
256	1	-8000.4
257	1	-8000.45
258	1	-7999.78
259	1	-8001.22
260	1	-7998.85
261	1	-7995.5
262	1	-8001.4
263	1	-8006.2
264	1	-8006.31
265	1	-8009.06
266	1	-8005.56
267	1	-8000.41
268	1	-7999.11
269	1	-7999.63
270	1	-7996.39
271	1	-7997.99
272	1	-8002.44
273	1	-7996.67
274	1	-7997.09
275	1	-7996.44
276	1	-7998.65
277	1	-7998.13
278	1	-8001.28
279	1	-7998.71
280	1	-7998.37
281	1	-8002.31
282	1	-8004.2
283	1	-8002.24
284	1	-8003.2
285	1	-7998.78
286	1	-8003.47
287	1	-7999.89
288	1	-7996.74
289	1	-7996.04
290	1	-7995.5
291	1	-7996.77
292	1	-7997.4
293	1	-7998.16
294	1	-8002.74
295	1	-8001.81
296	1	-8005.26
297	1	-7999.37
298	1	-8001.98
299	1	-8001.24
300	1	-8000.56
301	1	-7997.26
302	1	-7999.18
303	1	-8000.98
304	1	-8002.46
305	1	-8000.79
306	1	-8006.87
307	1	-8008.02
308	1	-8004.72
309	1	-8007.68
310	1	-8012.92
311	1	-8014.44
312	1	-8008.11
313	1	-8007.78
314	1	-8003.84
315	1	-8003.42
316	1	-8002.14
317	1	-8001.42
318	1	-7999.66
319	1	-7994.2
320	1	-7995.64
321	1	-7997.42
322	1	-8000.37
323	1	-7998.73
324	1	-7995.92
325	1	-8002.03
326	1	-8000.6
327	1	-7998.04
328	1	-7997.91
329	1	-7997.03
330	1	-7997.26
331	1	-7997.83
332	1	-8000.27
333	1	-7996.53
334	1	-8003.38
335	1	-8005.3
336	1	-8006.96
337	1	-8003.35
338	1	-8004.78
339	1	-8004.88
340	1	-8007.2
341	1	-8001.62
342	1	-8006.71
343	1	-8002.22
344	1	-8003.76
345	1	-8002.32
346	1	-8006.27
347	1	-8005.81
348	1	-8003.31
349	1	-8000.12
350	1	-8010.62
351	1	-8003.79
352	1	-8009.22
353	1	-8000.61
354	1	-8003.11
355	1	-8001.71
356	1	-8007.84
357	1	-8007.17
358	1	-8008.65
359	1	-8003.33
360	1	-8002.36
361	1	-8007.16
362	1	-8011.21
363	1	-8006.41
364	1	-8006.72
365	1	-8002.62
366	1	-8002.06
367	1	-8001.08
368	1	-7996.94
369	1	-8000.15
370	1	-7999.58
371	1	-7997.41
372	1	-7997.42
373	1	-7999
374	1	-7998.85
375	1	-8001.32
376	1	-8003.95
377	1	-8003.39
378	1	-8002.97
379	1	-8002.2
380	1	-7997.58
381	1	-8000.2
382	1	-8004.99
383	1	-8001.13
384	1	-8004.67
385	1	-7998.8
386	1	-7998.74
387	1	-7995.17
388	1	-7996.71
389	1	-7997.54
390	1	-8002.39
391	1	-8000.37
392	1	-7996.66
393	1	-7995.5
394	1	-7996.16
395	1	-7994.99
396	1	-8000.76
397	1	-7997.62
398	1	-8001.41
399	1	-8004.21
400	1	-8000.37
401	1	-7999.18
402	1	-8000.49
403	1	-7999.55
404	1	-7999.18
405	1	-7998.83
406	1	-8003.35
407	1	-7999.18
408	1	-8001.25
409	1	-8002.18
410	1	-8002.17
411	1	-8000.63
412	1	-8004.86
413	1	-8001.9
414	1	-8006.61
415	1	-8010.43
416	1	-8004.82
417	1	-7999.82
418	1	-8003.17
419	1	-8001.21
420	1	-8000.12
421	1	-7999.19
422	1	-7997.21
423	1	-7996.39
424	1	-7996.45
425	1	-7997.7
426	1	-7998
427	1	-8000.56
428	1	-8001.64
429	1	-8005.38
430	1	-8003.59
431	1	-8009.65
432	1	-8012.03
433	1	-8012.02
434	1	-8018.27
435	1	-8016.8
436	1	-8012.86
437	1	-8007.4
438	1	-8009.51
439	1	-7996.86
440	1	-7997.41
441	1	-8000.69
442	1	-8003.76
443	1	-8003.95
444	1	-8009.47
445	1	-8009.16
446	1	-8017.01
447	1	-8013.17
448	1	-7996.43
449	1	-7996.05
450	1	-7995.09
451	1	-7995.89
452	1	-7997.7
453	1	-7997.61
454	1	-7997.8
455	1	-7995.15
456	1	-7997.04
457	1	-7998.74
458	1	-7997.92
459	1	-8000.22
460	1	-7999.24
461	1	-7998.26
462	1	-7999.85
463	1	-8001.16
464	1	-7996.83
465	1	-7999.3
466	1	-8004.96
467	1	-8002.9
468	1	-8003.04
469	1	-8005.85
470	1	-8003.87
471	1	-7997.21
472	1	-8001.14
473	1	-8005.3
474	1	-8007.92
475	1	-8003.08
476	1	-8005.86
477	1	-8005.46
478	1	-8007.1
479	1	-8010.83
480	1	-8007.2
481	1	-8003.36
482	1	-7999.48
