state	power	likelihood
251	8.60252e-07	-11895.2
252	8.60252e-07	-11307.5
253	8.60252e-07	-12255.9
254	8.60252e-07	-12786.9
255	8.60252e-07	-13072.6
256	8.60252e-07	-12991.4
257	8.60252e-07	-12845.4
258	8.60252e-07	-12368.8
259	8.60252e-07	-12712.8
260	8.60252e-07	-14290.7
261	8.60252e-07	-14752.8
262	8.60252e-07	-12627.1
263	8.60252e-07	-12949.5
264	8.60252e-07	-12815.7
265	8.60252e-07	-13036
266	8.60252e-07	-14773.1
267	8.60252e-07	-12674
268	8.60252e-07	-12468.6
269	8.60252e-07	-12797.3
270	8.60252e-07	-12273.2
271	8.60252e-07	-13274.2
272	8.60252e-07	-14859.1
273	8.60252e-07	-17165.1
274	8.60252e-07	-18173.8
275	8.60252e-07	-12829.4
276	8.60252e-07	-12289.2
277	8.60252e-07	-12538.4
278	8.60252e-07	-10482.7
279	8.60252e-07	-10886.3
280	8.60252e-07	-10978.9
281	8.60252e-07	-12010.8
282	8.60252e-07	-12989.2
283	8.60252e-07	-16704.6
284	8.60252e-07	-17644.8
285	8.60252e-07	-17601.2
286	8.60252e-07	-16207.1
287	8.60252e-07	-12980.3
288	8.60252e-07	-13628.7
289	8.60252e-07	-12164.1
290	8.60252e-07	-12481.8
291	8.60252e-07	-12697
292	8.60252e-07	-14276.4
293	8.60252e-07	-14315.9
294	8.60252e-07	-13308.4
295	8.60252e-07	-11586.1
296	8.60252e-07	-11490.5
297	8.60252e-07	-19299.3
298	8.60252e-07	-17048.4
299	8.60252e-07	-15795.5
300	8.60252e-07	-14875.3
301	8.60252e-07	-16319.2
302	8.60252e-07	-15460.7
303	8.60252e-07	-14915
304	8.60252e-07	-15766.5
305	8.60252e-07	-11635.7
306	8.60252e-07	-12812.9
307	8.60252e-07	-13892
308	8.60252e-07	-13268.2
309	8.60252e-07	-12966.8
310	8.60252e-07	-11964
311	8.60252e-07	-12280.3
312	8.60252e-07	-13566.1
313	8.60252e-07	-15127.5
314	8.60252e-07	-12508.5
315	8.60252e-07	-12135.6
316	8.60252e-07	-12657.2
317	8.60252e-07	-13114.2
318	8.60252e-07	-15459.9
319	8.60252e-07	-13929.8
320	8.60252e-07	-12212.8
321	8.60252e-07	-13890.6
322	8.60252e-07	-12975.4
323	8.60252e-07	-12669.2
324	8.60252e-07	-10802.7
325	8.60252e-07	-12475.1
326	8.60252e-07	-15423.7
327	8.60252e-07	-15934.9
328	8.60252e-07	-14503.7
329	8.60252e-07	-16442.7
330	8.60252e-07	-15189.3
331	8.60252e-07	-15520.6
332	8.60252e-07	-17714.1
333	8.60252e-07	-15332.9
334	8.60252e-07	-13513.9
335	8.60252e-07	-14175.4
336	8.60252e-07	-12396.1
337	8.60252e-07	-13030.9
338	8.60252e-07	-12529.2
339	8.60252e-07	-10633.6
340	8.60252e-07	-11365.6
341	8.60252e-07	-11921.9
342	8.60252e-07	-13069.5
343	8.60252e-07	-14567.8
344	8.60252e-07	-11931.5
345	8.60252e-07	-12061.8
346	8.60252e-07	-11424.1
347	8.60252e-07	-11703.7
348	8.60252e-07	-16223.1
349	8.60252e-07	-14559
350	8.60252e-07	-14547.9
351	8.60252e-07	-13759.8
352	8.60252e-07	-13293.1
353	8.60252e-07	-12302.6
354	8.60252e-07	-12714.6
355	8.60252e-07	-11576.8
356	8.60252e-07	-12478.3
357	8.60252e-07	-12155.8
358	8.60252e-07	-12676.9
359	8.60252e-07	-12736.1
360	8.60252e-07	-12561
361	8.60252e-07	-11497.3
362	8.60252e-07	-13667.6
363	8.60252e-07	-12012.8
364	8.60252e-07	-12148.4
365	8.60252e-07	-11630.2
366	8.60252e-07	-13186.5
367	8.60252e-07	-13146.8
368	8.60252e-07	-14764
369	8.60252e-07	-11719.2
370	8.60252e-07	-11622.6
371	8.60252e-07	-11888.4
372	8.60252e-07	-13563.1
373	8.60252e-07	-12078.1
374	8.60252e-07	-13577.2
375	8.60252e-07	-13290.6
376	8.60252e-07	-11901.6
377	8.60252e-07	-12265.1
378	8.60252e-07	-12983.8
379	8.60252e-07	-17369.6
380	8.60252e-07	-15329.8
381	8.60252e-07	-15959.7
382	8.60252e-07	-14715.3
383	8.60252e-07	-13977.2
384	8.60252e-07	-13917.2
385	8.60252e-07	-12482.6
386	8.60252e-07	-13689.9
387	8.60252e-07	-12104.6
388	8.60252e-07	-12054.1
389	8.60252e-07	-12840
390	8.60252e-07	-12863.6
391	8.60252e-07	-12299
392	8.60252e-07	-14670.5
393	8.60252e-07	-12439.6
394	8.60252e-07	-11353.8
395	8.60252e-07	-11933.7
396	8.60252e-07	-12084.5
397	8.60252e-07	-12953
398	8.60252e-07	-11307
399	8.60252e-07	-13070.6
400	8.60252e-07	-11386.3
401	8.60252e-07	-14924.8
402	8.60252e-07	-14365.9
403	8.60252e-07	-12390.3
404	8.60252e-07	-11482.8
