state	power	likelihood
251	2.75281e-05	-13646
252	2.75281e-05	-13466.5
253	2.75281e-05	-10553.8
254	2.75281e-05	-11476.2
255	2.75281e-05	-14266.5
256	2.75281e-05	-14098.9
257	2.75281e-05	-14181.4
258	2.75281e-05	-14853.4
259	2.75281e-05	-12925.7
260	2.75281e-05	-11381
261	2.75281e-05	-11342.3
262	2.75281e-05	-12536.4
263	2.75281e-05	-13254.6
264	2.75281e-05	-13091.8
265	2.75281e-05	-13782.6
266	2.75281e-05	-12808.8
267	2.75281e-05	-13663.4
268	2.75281e-05	-13394.2
269	2.75281e-05	-12687.4
270	2.75281e-05	-13369.6
271	2.75281e-05	-12277.5
272	2.75281e-05	-11438.3
273	2.75281e-05	-10667.5
274	2.75281e-05	-11150.4
275	2.75281e-05	-11022.1
276	2.75281e-05	-12987.6
277	2.75281e-05	-12136.2
278	2.75281e-05	-15877.6
279	2.75281e-05	-14074
280	2.75281e-05	-13107.6
281	2.75281e-05	-13049.3
282	2.75281e-05	-13182.4
283	2.75281e-05	-17931.5
284	2.75281e-05	-16752
285	2.75281e-05	-11532.5
286	2.75281e-05	-12110.9
287	2.75281e-05	-12725.2
288	2.75281e-05	-10750.4
289	2.75281e-05	-12179
290	2.75281e-05	-12474.3
291	2.75281e-05	-10443.1
292	2.75281e-05	-11614.9
293	2.75281e-05	-12683.6
294	2.75281e-05	-12646.5
295	2.75281e-05	-11864
296	2.75281e-05	-13175.4
297	2.75281e-05	-13039.4
298	2.75281e-05	-13714.2
299	2.75281e-05	-13759.3
300	2.75281e-05	-13344.9
301	2.75281e-05	-14428.8
302	2.75281e-05	-12634.2
303	2.75281e-05	-13090.8
304	2.75281e-05	-14425.4
305	2.75281e-05	-12537.8
306	2.75281e-05	-14151.2
307	2.75281e-05	-16053.7
308	2.75281e-05	-15915
309	2.75281e-05	-13206.4
310	2.75281e-05	-12150.8
311	2.75281e-05	-11612.9
312	2.75281e-05	-12135.1
313	2.75281e-05	-13108.9
314	2.75281e-05	-13772
315	2.75281e-05	-14560.8
316	2.75281e-05	-12590.1
317	2.75281e-05	-12097.6
318	2.75281e-05	-12605.1
319	2.75281e-05	-11158.6
320	2.75281e-05	-12184.7
321	2.75281e-05	-12530.7
322	2.75281e-05	-13543.1
323	2.75281e-05	-13768.8
324	2.75281e-05	-14736.9
325	2.75281e-05	-18226.8
326	2.75281e-05	-12443.8
327	2.75281e-05	-12111.8
328	2.75281e-05	-12930.6
329	2.75281e-05	-12004.5
330	2.75281e-05	-11734.4
331	2.75281e-05	-11584.7
332	2.75281e-05	-11956.2
333	2.75281e-05	-13729
334	2.75281e-05	-11069
335	2.75281e-05	-11889.9
336	2.75281e-05	-12316.4
337	2.75281e-05	-11852.2
338	2.75281e-05	-11544
339	2.75281e-05	-12379.8
340	2.75281e-05	-11817.6
341	2.75281e-05	-12521.9
342	2.75281e-05	-12338
343	2.75281e-05	-13257.6
344	2.75281e-05	-12718.6
345	2.75281e-05	-14804.3
346	2.75281e-05	-14455.8
347	2.75281e-05	-11638.2
348	2.75281e-05	-11386.2
349	2.75281e-05	-14330.3
350	2.75281e-05	-14126.2
351	2.75281e-05	-18301.8
352	2.75281e-05	-16751.1
353	2.75281e-05	-16187.2
354	2.75281e-05	-12066.8
355	2.75281e-05	-13761.2
356	2.75281e-05	-17200.8
357	2.75281e-05	-15774.2
358	2.75281e-05	-14439.2
359	2.75281e-05	-13709
360	2.75281e-05	-15038.2
361	2.75281e-05	-13809.3
362	2.75281e-05	-14266.3
363	2.75281e-05	-14886.2
364	2.75281e-05	-16065.8
365	2.75281e-05	-16083.1
366	2.75281e-05	-16028.1
367	2.75281e-05	-14591.8
368	2.75281e-05	-14561.3
369	2.75281e-05	-12527.5
370	2.75281e-05	-11905.6
371	2.75281e-05	-14209.7
372	2.75281e-05	-14107.3
373	2.75281e-05	-19059.6
374	2.75281e-05	-13666.8
375	2.75281e-05	-14879.9
376	2.75281e-05	-16794.7
377	2.75281e-05	-18018.6
378	2.75281e-05	-11234.2
379	2.75281e-05	-12621.5
380	2.75281e-05	-11132.3
381	2.75281e-05	-10308.7
382	2.75281e-05	-11287.7
383	2.75281e-05	-12634.7
384	2.75281e-05	-12633.9
385	2.75281e-05	-15688.4
386	2.75281e-05	-12085.3
387	2.75281e-05	-12439.6
388	2.75281e-05	-15320.8
389	2.75281e-05	-14244.3
390	2.75281e-05	-14748.7
391	2.75281e-05	-11887
392	2.75281e-05	-12793.7
393	2.75281e-05	-13520.2
394	2.75281e-05	-13776.5
395	2.75281e-05	-12231.8
396	2.75281e-05	-11768.1
397	2.75281e-05	-11570.5
398	2.75281e-05	-11442.8
399	2.75281e-05	-11579.5
400	2.75281e-05	-11624.7
401	2.75281e-05	-12095.1
402	2.75281e-05	-11323.6
403	2.75281e-05	-10624.8
404	2.75281e-05	-10539.9
405	2.75281e-05	-16286
406	2.75281e-05	-14089.7
407	2.75281e-05	-10592.9
408	2.75281e-05	-11011.2
409	2.75281e-05	-10545.3
410	2.75281e-05	-14681.7
411	2.75281e-05	-17390.8
412	2.75281e-05	-15433.9
413	2.75281e-05	-15467
414	2.75281e-05	-16156.6
415	2.75281e-05	-14844.5
416	2.75281e-05	-15584.8
417	2.75281e-05	-15591.8
418	2.75281e-05	-12269
419	2.75281e-05	-12012.5
420	2.75281e-05	-13002.6
421	2.75281e-05	-14492.5
422	2.75281e-05	-14303.2
423	2.75281e-05	-14578.8
424	2.75281e-05	-11812.9
425	2.75281e-05	-11490.7
426	2.75281e-05	-14820.4
427	2.75281e-05	-13237.8
428	2.75281e-05	-13100.2
429	2.75281e-05	-14278.1
