state	power	likelihood
251	1	-7994.22
252	1	-7993.84
253	1	-7994.12
254	1	-7994.93
255	1	-7991.76
256	1	-7987
257	1	-7993.27
258	1	-7993.76
259	1	-7991.99
260	1	-7988.84
261	1	-7983.7
262	1	-7985.49
263	1	-7984.01
264	1	-7986.91
265	1	-7991.94
266	1	-7994.2
267	1	-7990.62
268	1	-7992.8
269	1	-7988.86
270	1	-7986.21
271	1	-7987.87
272	1	-7983.36
273	1	-7983.3
274	1	-7988.61
275	1	-7988.46
276	1	-7991.05
277	1	-7994.86
278	1	-7992.37
279	1	-7984.79
280	1	-7994.17
281	1	-7991.3
282	1	-7985.65
283	1	-7986.87
284	1	-7989.85
285	1	-7986.59
286	1	-7989.2
287	1	-7990.08
288	1	-7986.04
289	1	-7986.97
290	1	-7987.67
291	1	-7988.85
292	1	-7987.68
293	1	-7988.42
294	1	-7987.53
295	1	-7988.43
296	1	-7989.2
297	1	-7994.42
298	1	-7991.38
299	1	-7986.5
300	1	-7987.88
301	1	-7988.22
302	1	-7987.13
303	1	-7990.87
304	1	-7984.91
305	1	-7984.68
306	1	-7983.15
307	1	-7986.54
308	1	-7988.82
309	1	-7986.18
310	1	-7986.93
311	1	-7988.18
312	1	-7986.49
313	1	-7984.03
314	1	-7985.75
315	1	-7985.67
316	1	-7987.86
317	1	-7987.41
318	1	-7988.23
319	1	-7986.86
320	1	-7987.75
321	1	-7985.21
322	1	-7982.88
323	1	-7981.67
324	1	-7987.91
325	1	-7983.03
326	1	-7981.61
327	1	-7990.74
328	1	-7985.68
329	1	-7979.1
330	1	-7983.43
331	1	-7981.06
332	1	-7982.1
333	1	-7984.94
334	1	-7983.86
335	1	-7985.41
336	1	-7982.39
337	1	-7983.57
338	1	-7985.09
339	1	-7987.27
340	1	-7989.69
341	1	-7983.93
342	1	-7985.58
343	1	-7988.31
344	1	-7985.37
345	1	-7991.36
346	1	-7988.04
347	1	-7984.22
348	1	-7990.53
349	1	-7992.41
350	1	-7993.44
351	1	-7993.3
352	1	-7990.51
353	1	-7985.18
354	1	-7989.04
355	1	-7983.97
356	1	-7982.61
357	1	-7988.84
358	1	-7990.57
359	1	-7996.17
360	1	-8009.02
361	1	-7994.58
362	1	-7991.28
363	1	-7987.22
364	1	-7989.77
365	1	-7986.46
366	1	-7987.53
367	1	-7988.2
368	1	-7987.1
369	1	-7987.62
