state	power	likelihood
251	0.729136	-8071.14
252	0.729136	-8077.03
253	0.729136	-8079.32
254	0.729136	-8076.38
255	0.729136	-8077.77
256	0.729136	-8074.54
257	0.729136	-8071.36
258	0.729136	-8073.97
259	0.729136	-8067.78
260	0.729136	-8063.58
261	0.729136	-8065.04
262	0.729136	-8062.68
263	0.729136	-8058.86
264	0.729136	-8059.6
265	0.729136	-8061.77
266	0.729136	-8067.05
267	0.729136	-8062.57
268	0.729136	-8063.52
269	0.729136	-8058.42
270	0.729136	-8061.84
271	0.729136	-8062.5
272	0.729136	-8061.67
273	0.729136	-8063.5
274	0.729136	-8062.74
275	0.729136	-8059.8
276	0.729136	-8069.62
277	0.729136	-8076.38
278	0.729136	-8097.74
279	0.729136	-8099.99
280	0.729136	-8097.99
281	0.729136	-8084.74
282	0.729136	-8077.96
283	0.729136	-8082.64
284	0.729136	-8074.8
285	0.729136	-8069.68
286	0.729136	-8068.34
287	0.729136	-8062.82
288	0.729136	-8070.24
289	0.729136	-8078.29
290	0.729136	-8074.86
291	0.729136	-8076.56
292	0.729136	-8076.93
293	0.729136	-8073.65
294	0.729136	-8066.41
295	0.729136	-8064.34
296	0.729136	-8063.75
297	0.729136	-8065.52
298	0.729136	-8066.46
299	0.729136	-8065.19
300	0.729136	-8070.4
301	0.729136	-8075.54
302	0.729136	-8071.27
303	0.729136	-8065.9
304	0.729136	-8059.97
305	0.729136	-8062.21
306	0.729136	-8068.25
307	0.729136	-8066.67
308	0.729136	-8069.76
309	0.729136	-8073.39
310	0.729136	-8080.87
311	0.729136	-8073.96
312	0.729136	-8062.88
313	0.729136	-8060.19
314	0.729136	-8059.15
315	0.729136	-8059.78
316	0.729136	-8065.02
317	0.729136	-8075.68
318	0.729136	-8075.32
319	0.729136	-8072.64
320	0.729136	-8077.34
321	0.729136	-8077.5
322	0.729136	-8076.63
323	0.729136	-8067.77
324	0.729136	-8078.67
325	0.729136	-8077.79
326	0.729136	-8067.91
327	0.729136	-8067.96
328	0.729136	-8076.88
329	0.729136	-8070.35
330	0.729136	-8059.82
331	0.729136	-8064.92
332	0.729136	-8064.87
333	0.729136	-8069.94
334	0.729136	-8069.4
335	0.729136	-8068.29
336	0.729136	-8068.11
337	0.729136	-8078.5
338	0.729136	-8068.94
339	0.729136	-8068.41
340	0.729136	-8064.99
341	0.729136	-8063.15
342	0.729136	-8062.61
343	0.729136	-8064.71
344	0.729136	-8062.34
345	0.729136	-8070.24
346	0.729136	-8063.77
347	0.729136	-8061.36
