state	power	likelihood
251	1	-7956.21
252	1	-7953.19
253	1	-7948.84
254	1	-7948.63
255	1	-7947.88
256	1	-7949.86
257	1	-7956.64
258	1	-7958.97
259	1	-7961.41
260	1	-7958.72
261	1	-7957.92
262	1	-7958.96
263	1	-7956.96
264	1	-7955.59
265	1	-7959.68
266	1	-7957.34
267	1	-7953.67
268	1	-7953.97
269	1	-7954.34
270	1	-7956.08
271	1	-7953.93
272	1	-7953.14
273	1	-7960.37
274	1	-7957.25
275	1	-7957.17
276	1	-7954.83
277	1	-7957.1
278	1	-7960.67
279	1	-7958.81
280	1	-7954.46
281	1	-7952.2
282	1	-7953.9
283	1	-7955.83
284	1	-7958.16
285	1	-7954.65
286	1	-7955.97
287	1	-7957.25
288	1	-7958.18
289	1	-7951.62
290	1	-7952.22
291	1	-7955.68
292	1	-7954.47
293	1	-7955.88
294	1	-7959.39
295	1	-7958.71
296	1	-7955.82
297	1	-7959.01
298	1	-7955.39
299	1	-7958.01
300	1	-7966.36
301	1	-7958.31
302	1	-7957.73
303	1	-7953.96
304	1	-7953.41
305	1	-7953.4
306	1	-7951.73
307	1	-7957.02
308	1	-7955.23
309	1	-7955.26
310	1	-7961.66
311	1	-7963.06
312	1	-7961.39
313	1	-7963.3
314	1	-7962.08
315	1	-7954.98
316	1	-7956.82
317	1	-7950.57
318	1	-7959.89
319	1	-7959.16
320	1	-7954.68
321	1	-7957.26
322	1	-7957.05
323	1	-7963.49
324	1	-7963.32
325	1	-7954.31
326	1	-7951.85
327	1	-7950.59
328	1	-7952.73
329	1	-7959.05
330	1	-7955.67
331	1	-7955.34
332	1	-7952.33
333	1	-7957.17
334	1	-7954.59
335	1	-7953.9
336	1	-7956.03
337	1	-7957.06
338	1	-7955.22
339	1	-7958.08
340	1	-7957.7
341	1	-7958.91
342	1	-7964.25
343	1	-7963.73
344	1	-7955.64
345	1	-7958.68
346	1	-7951.59
347	1	-7951.14
348	1	-7954.7
349	1	-7951.86
350	1	-7948.19
351	1	-7949.46
352	1	-7949.69
353	1	-7948.77
354	1	-7949.08
355	1	-7951.51
356	1	-7954.25
357	1	-7954.97
358	1	-7954.46
359	1	-7953.56
360	1	-7957.17
361	1	-7956.76
362	1	-7957.52
363	1	-7955.95
364	1	-7959.89
365	1	-7958.31
366	1	-7957.06
367	1	-7960.49
368	1	-7963.65
369	1	-7961.94
370	1	-7963.68
371	1	-7964.17
372	1	-7963.53
373	1	-7969.69
374	1	-7959.84
375	1	-7956.59
376	1	-7961.29
377	1	-7960.46
378	1	-7953.05
379	1	-7948.8
380	1	-7954.42
381	1	-7953.41
382	1	-7951.44
383	1	-7955.23
384	1	-7959.43
385	1	-7961.4
386	1	-7955.94
387	1	-7953.52
388	1	-7958.2
389	1	-7960.71
390	1	-7956.94
391	1	-7956.94
392	1	-7955.2
393	1	-7956.19
394	1	-7953.16
395	1	-7951.73
396	1	-7958.96
397	1	-7955.81
398	1	-7957.51
399	1	-7954.69
400	1	-7953.99
401	1	-7957.11
402	1	-7952.23
403	1	-7955.08
404	1	-7955.26
405	1	-7953.06
406	1	-7953.53
407	1	-7954.81
408	1	-7960.31
409	1	-7956.65
410	1	-7956.78
411	1	-7967.31
412	1	-7965.04
413	1	-7961.21
414	1	-7959.61
415	1	-7958
416	1	-7962.07
417	1	-7969.02
418	1	-7964.26
419	1	-7961.4
420	1	-7958.75
421	1	-7964.29
422	1	-7949.83
423	1	-7950.33
424	1	-7950.08
425	1	-7950.5
