state	power	likelihood
251	1	-7966.1
252	1	-7965.66
253	1	-7964.98
254	1	-7967.76
255	1	-7968.25
256	1	-7967.66
257	1	-7962.19
258	1	-7962.43
259	1	-7964.41
260	1	-7964.48
261	1	-7963.18
262	1	-7963.87
263	1	-7963.59
264	1	-7965.39
265	1	-7965.86
266	1	-7968.93
267	1	-7965.41
268	1	-7971.2
269	1	-7968.32
270	1	-7963.57
271	1	-7964.14
272	1	-7964.2
273	1	-7962.2
274	1	-7963.62
275	1	-7965.11
276	1	-7963.57
277	1	-7961.52
278	1	-7961.7
279	1	-7963.68
280	1	-7967.92
281	1	-7974.6
282	1	-7968.18
283	1	-7973.81
284	1	-7968.29
285	1	-7965.16
286	1	-7961.27
287	1	-7964.64
288	1	-7965.02
289	1	-7962.92
290	1	-7964.7
291	1	-7963.67
292	1	-7968.92
293	1	-7970.56
294	1	-7963.51
295	1	-7962.73
296	1	-7961.98
297	1	-7963.45
298	1	-7964.44
299	1	-7964.82
300	1	-7965.59
301	1	-7964.81
302	1	-7967.9
303	1	-7966.09
304	1	-7961.4
305	1	-7965.52
306	1	-7973.83
307	1	-7969.73
308	1	-7972.59
309	1	-7976.36
310	1	-7980.26
311	1	-7974.79
312	1	-7971.8
313	1	-7974.71
314	1	-7972.18
315	1	-7970.88
316	1	-7966.38
317	1	-7963.87
318	1	-7965.71
319	1	-7961.21
320	1	-7965.44
321	1	-7961.61
322	1	-7965.72
323	1	-7964.74
324	1	-7966.49
325	1	-7963.34
326	1	-7964.94
327	1	-7967.5
328	1	-7967.32
329	1	-7965.31
330	1	-7964.48
331	1	-7964.99
332	1	-7967.35
333	1	-7961.88
334	1	-7961.17
335	1	-7961.67
336	1	-7965.1
337	1	-7967.07
338	1	-7970.81
339	1	-7971.1
340	1	-7960.78
341	1	-7962.33
342	1	-7964.85
343	1	-7967.66
344	1	-7967.73
345	1	-7962.4
346	1	-7967.03
347	1	-7967.93
348	1	-7965.08
349	1	-7964.09
350	1	-7966.61
351	1	-7964.9
352	1	-7965.78
353	1	-7968.14
354	1	-7963.3
355	1	-7962.78
356	1	-7964.29
357	1	-7966.69
358	1	-7967.19
359	1	-7975.38
360	1	-7972.7
361	1	-7970.1
362	1	-7970.14
363	1	-7970.34
364	1	-7966.84
365	1	-7963.28
366	1	-7966.52
367	1	-7965.09
368	1	-7965.54
369	1	-7966.71
370	1	-7962.91
371	1	-7965.06
372	1	-7964
373	1	-7957.86
374	1	-7961.97
375	1	-7959.72
376	1	-7962.83
377	1	-7963.99
378	1	-7964.25
379	1	-7968.7
380	1	-7968.19
381	1	-7967.34
382	1	-7975.9
383	1	-7975.59
384	1	-7972.09
385	1	-7966.86
386	1	-7972.46
387	1	-7964.47
388	1	-7962.71
389	1	-7966.86
390	1	-7965.6
391	1	-7966.03
392	1	-7970.89
393	1	-7973.34
394	1	-7970.97
395	1	-7969.95
396	1	-7966.94
397	1	-7963.51
398	1	-7968.52
399	1	-7964.03
400	1	-7968.74
401	1	-7971.46
402	1	-7970.79
403	1	-7974.23
404	1	-7973.35
405	1	-7966.95
406	1	-7968.01
407	1	-7971.64
408	1	-7968.69
409	1	-7966.84
410	1	-7975.84
411	1	-7969.91
412	1	-7966.24
413	1	-7964.8
414	1	-7965.46
415	1	-7964.54
416	1	-7965.09
417	1	-7967.61
418	1	-7966.87
419	1	-7964.84
420	1	-7968.06
421	1	-7970.37
422	1	-7969.84
423	1	-7969.97
424	1	-7969.21
425	1	-7965.8
426	1	-7965.28
427	1	-7961.22
428	1	-7966.17
429	1	-7967.47
430	1	-7973.4
431	1	-7974.32
432	1	-7968.8
433	1	-7972.17
434	1	-7966.49
435	1	-7969.13
436	1	-7971.68
437	1	-7971.74
438	1	-7971.42
439	1	-7968.77
440	1	-7967.33
441	1	-7965.71
442	1	-7971.24
443	1	-7973.14
444	1	-7970.16
445	1	-7967.05
446	1	-7968.97
447	1	-7970.07
448	1	-7966.45
449	1	-7966.99
450	1	-7967
451	1	-7959.94
452	1	-7964.23
453	1	-7962.97
454	1	-7962.63
455	1	-7964.13
456	1	-7961.69
457	1	-7962.37
458	1	-7959.3
459	1	-7962.68
460	1	-7969.44
461	1	-7968.68
462	1	-7964.64
463	1	-7964.3
464	1	-7968.19
465	1	-7965.52
466	1	-7966.35
467	1	-7968.75
468	1	-7966.32
469	1	-7965.21
470	1	-7964.5
471	1	-7965.4
472	1	-7967.03
473	1	-7963.41
474	1	-7960.46
475	1	-7962
476	1	-7962.75
477	1	-7958.86
478	1	-7959.07
479	1	-7961.32
480	1	-7968.06
481	1	-7965.41
482	1	-7966.4
483	1	-7963.33
484	1	-7960.68
485	1	-7967.12
486	1	-7970.03
487	1	-7968.41
488	1	-7970.24
489	1	-7963.98
490	1	-7965.97
491	1	-7972.83
492	1	-7970.28
493	1	-7976.59
494	1	-7969.99
495	1	-7968.08
496	1	-7968.4
