state	power	likelihood
251	0.0456306	-8255.62
252	0.0456306	-8273.81
253	0.0456306	-8325.4
254	0.0456306	-8295.07
255	0.0456306	-8224.97
256	0.0456306	-8296.69
257	0.0456306	-8258.49
258	0.0456306	-8248.01
259	0.0456306	-8094.16
260	0.0456306	-8270.04
261	0.0456306	-8345.97
262	0.0456306	-8447.11
263	0.0456306	-8436.06
264	0.0456306	-8284.12
265	0.0456306	-8278.1
266	0.0456306	-8223.2
267	0.0456306	-8256.11
268	0.0456306	-8302.74
269	0.0456306	-8332.85
270	0.0456306	-8331.84
271	0.0456306	-8265.03
272	0.0456306	-8242.9
273	0.0456306	-8278.88
274	0.0456306	-8266.51
275	0.0456306	-8350.02
276	0.0456306	-8290.49
277	0.0456306	-8224.76
278	0.0456306	-8202.5
279	0.0456306	-8283.38
280	0.0456306	-8307.15
281	0.0456306	-8249.63
282	0.0456306	-8205.87
283	0.0456306	-8317.28
284	0.0456306	-8254.17
285	0.0456306	-8243.79
286	0.0456306	-8357.3
287	0.0456306	-8394.3
288	0.0456306	-8415.35
289	0.0456306	-8437.95
290	0.0456306	-8339.37
291	0.0456306	-8310.61
292	0.0456306	-8396.57
293	0.0456306	-8371.59
294	0.0456306	-8285.02
295	0.0456306	-8208.91
296	0.0456306	-8221.91
297	0.0456306	-8217.46
298	0.0456306	-8278.13
299	0.0456306	-8227.19
300	0.0456306	-8396.59
301	0.0456306	-8323.19
302	0.0456306	-8371.03
303	0.0456306	-8182.67
304	0.0456306	-8274.8
305	0.0456306	-8296.37
306	0.0456306	-8239.76
307	0.0456306	-8288.7
308	0.0456306	-8351.19
309	0.0456306	-8437.34
310	0.0456306	-8310.86
311	0.0456306	-8281.1
312	0.0456306	-8419.85
313	0.0456306	-8246.36
314	0.0456306	-8248.45
315	0.0456306	-8218.49
316	0.0456306	-8236.08
317	0.0456306	-8183.16
318	0.0456306	-8272.15
319	0.0456306	-8249.39
320	0.0456306	-8244.85
321	0.0456306	-8350.52
322	0.0456306	-8363.27
323	0.0456306	-8336.34
324	0.0456306	-8352.58
325	0.0456306	-8299.39
326	0.0456306	-8251.47
327	0.0456306	-8161.05
328	0.0456306	-8315.78
329	0.0456306	-8249.87
330	0.0456306	-8202.37
331	0.0456306	-8431.34
332	0.0456306	-8313.94
333	0.0456306	-8336.72
334	0.0456306	-8385.05
335	0.0456306	-8358.2
336	0.0456306	-8308.72
337	0.0456306	-8321.12
338	0.0456306	-8318.5
339	0.0456306	-8393.94
340	0.0456306	-8258.86
341	0.0456306	-8230.17
342	0.0456306	-8303.92
343	0.0456306	-8264.8
344	0.0456306	-8201.37
345	0.0456306	-8270.07
346	0.0456306	-8323.48
347	0.0456306	-8300.13
348	0.0456306	-8362.24
349	0.0456306	-8217.68
350	0.0456306	-8139.04
351	0.0456306	-8237.96
352	0.0456306	-8294.64
353	0.0456306	-8377.26
354	0.0456306	-8359.07
355	0.0456306	-8413.85
356	0.0456306	-8471
357	0.0456306	-8520.69
358	0.0456306	-8518.37
359	0.0456306	-8559.36
360	0.0456306	-8451.97
361	0.0456306	-8471.92
362	0.0456306	-8349.39
363	0.0456306	-8351.64
364	0.0456306	-8406.14
365	0.0456306	-8325.36
366	0.0456306	-8286.28
367	0.0456306	-8223.63
368	0.0456306	-8265.91
369	0.0456306	-8266.15
370	0.0456306	-8365.59
371	0.0456306	-8271.95
372	0.0456306	-8329.64
373	0.0456306	-8457.13
374	0.0456306	-8324.92
375	0.0456306	-8426.01
376	0.0456306	-8491.28
377	0.0456306	-8497.73
378	0.0456306	-8490.83
379	0.0456306	-8333.35
380	0.0456306	-8281.76
381	0.0456306	-8340.54
382	0.0456306	-8297.45
383	0.0456306	-8327.79
384	0.0456306	-8259.06
385	0.0456306	-8181.93
386	0.0456306	-8273.17
387	0.0456306	-8284.03
388	0.0456306	-8380.79
389	0.0456306	-8230.48
390	0.0456306	-8341.22
391	0.0456306	-8319.17
392	0.0456306	-8380.4
393	0.0456306	-8454.1
394	0.0456306	-8376.52
395	0.0456306	-8396.6
396	0.0456306	-8188
397	0.0456306	-8336.12
398	0.0456306	-8298.46
399	0.0456306	-8377.77
400	0.0456306	-8361.98
401	0.0456306	-8390.89
402	0.0456306	-8381.2
403	0.0456306	-8365.95
404	0.0456306	-8281.41
405	0.0456306	-8339.38
406	0.0456306	-8368.7
407	0.0456306	-8396.95
408	0.0456306	-8355.29
409	0.0456306	-8165.05
