state	power	likelihood
251	0.462664	-8052.83
252	0.462664	-8050.13
253	0.462664	-8052.38
254	0.462664	-8045.5
255	0.462664	-8040.12
256	0.462664	-8055.94
257	0.462664	-8041.41
258	0.462664	-8047.91
259	0.462664	-8044.86
260	0.462664	-8055.47
261	0.462664	-8056.68
262	0.462664	-8053.59
263	0.462664	-8046.1
264	0.462664	-8042.63
265	0.462664	-8045.02
266	0.462664	-8049.81
267	0.462664	-8035.38
268	0.462664	-8038.65
269	0.462664	-8043.56
270	0.462664	-8059.35
271	0.462664	-8062.92
272	0.462664	-8047.33
273	0.462664	-8045.23
274	0.462664	-8047.03
275	0.462664	-8046.16
276	0.462664	-8053.4
277	0.462664	-8043.48
278	0.462664	-8033.12
279	0.462664	-8031.38
280	0.462664	-8038.31
281	0.462664	-8036.13
282	0.462664	-8039.17
283	0.462664	-8048.96
284	0.462664	-8028.75
285	0.462664	-8038.31
286	0.462664	-8062.53
287	0.462664	-8058.92
288	0.462664	-8055.44
289	0.462664	-8043.24
290	0.462664	-8044.14
291	0.462664	-8035.81
292	0.462664	-8033.79
293	0.462664	-8036.35
294	0.462664	-8035.66
295	0.462664	-8044.09
296	0.462664	-8046.24
297	0.462664	-8053.66
298	0.462664	-8047.27
299	0.462664	-8046.07
300	0.462664	-8046.35
301	0.462664	-8052.62
302	0.462664	-8071.28
303	0.462664	-8057.44
304	0.462664	-8055.59
305	0.462664	-8056.91
306	0.462664	-8054.74
307	0.462664	-8055.13
308	0.462664	-8045.15
309	0.462664	-8051.8
310	0.462664	-8046.89
311	0.462664	-8046.78
312	0.462664	-8049.24
313	0.462664	-8047.89
314	0.462664	-8038.67
315	0.462664	-8041.97
316	0.462664	-8056.69
317	0.462664	-8040.51
318	0.462664	-8036.97
319	0.462664	-8039.07
320	0.462664	-8038.83
321	0.462664	-8042.42
322	0.462664	-8042.98
323	0.462664	-8036.95
324	0.462664	-8037.24
325	0.462664	-8055.56
326	0.462664	-8052.53
327	0.462664	-8037.63
328	0.462664	-8045.66
329	0.462664	-8044.34
330	0.462664	-8037.17
331	0.462664	-8032.59
332	0.462664	-8031.39
333	0.462664	-8034.07
334	0.462664	-8033.75
335	0.462664	-8037.79
336	0.462664	-8046.78
337	0.462664	-8047.07
338	0.462664	-8066.58
339	0.462664	-8055
340	0.462664	-8058.1
341	0.462664	-8065.8
342	0.462664	-8064.18
343	0.462664	-8055.85
344	0.462664	-8050.13
345	0.462664	-8045.12
346	0.462664	-8050.46
347	0.462664	-8041.4
348	0.462664	-8044.32
349	0.462664	-8041.38
350	0.462664	-8040.74
351	0.462664	-8051.83
352	0.462664	-8044.85
353	0.462664	-8039.77
354	0.462664	-8046.57
355	0.462664	-8052.86
356	0.462664	-8062.05
357	0.462664	-8056.34
358	0.462664	-8047.61
359	0.462664	-8038.56
360	0.462664	-8045.23
361	0.462664	-8045.33
362	0.462664	-8042.18
363	0.462664	-8045.09
364	0.462664	-8053.74
365	0.462664	-8044.44
366	0.462664	-8064.66
367	0.462664	-8057.76
368	0.462664	-8052.27
369	0.462664	-8061.53
370	0.462664	-8054.31
371	0.462664	-8046.94
372	0.462664	-8042.38
373	0.462664	-8039.99
374	0.462664	-8043.25
375	0.462664	-8045.59
376	0.462664	-8048.77
377	0.462664	-8049.55
378	0.462664	-8043.09
379	0.462664	-8049.67
380	0.462664	-8048.5
381	0.462664	-8040.89
382	0.462664	-8049.25
383	0.462664	-8029.29
384	0.462664	-8031.6
385	0.462664	-8037.47
386	0.462664	-8036.9
387	0.462664	-8043.63
388	0.462664	-8037.33
389	0.462664	-8043.47
390	0.462664	-8038.32
391	0.462664	-8042.58
392	0.462664	-8033.92
393	0.462664	-8040.1
394	0.462664	-8046.92
395	0.462664	-8043.43
396	0.462664	-8048.68
397	0.462664	-8048.74
398	0.462664	-8051.55
399	0.462664	-8050.81
400	0.462664	-8054.14
401	0.462664	-8037.26
402	0.462664	-8039.66
403	0.462664	-8043.22
404	0.462664	-8038.65
405	0.462664	-8049.76
406	0.462664	-8055.71
407	0.462664	-8052.42
408	0.462664	-8040.7
409	0.462664	-8037.74
410	0.462664	-8050.14
411	0.462664	-8044.35
412	0.462664	-8045.37
413	0.462664	-8043.73
414	0.462664	-8052.4
415	0.462664	-8057.87
416	0.462664	-8062.26
417	0.462664	-8053.11
418	0.462664	-8048.56
419	0.462664	-8038.71
420	0.462664	-8050.88
421	0.462664	-8048.83
422	0.462664	-8052.01
423	0.462664	-8046.11
424	0.462664	-8045.07
425	0.462664	-8047.4
426	0.462664	-8041.84
427	0.462664	-8042.88
428	0.462664	-8043.33
429	0.462664	-8040.3
430	0.462664	-8036.45
431	0.462664	-8048.29
432	0.462664	-8053.39
433	0.462664	-8053.34
434	0.462664	-8048.43
435	0.462664	-8060.33
436	0.462664	-8067.98
437	0.462664	-8042.67
438	0.462664	-8046.49
439	0.462664	-8049.56
440	0.462664	-8043.76
441	0.462664	-8032.95
442	0.462664	-8038.1
443	0.462664	-8046.88
444	0.462664	-8041.92
445	0.462664	-8054.42
446	0.462664	-8057.58
447	0.462664	-8055.19
448	0.462664	-8048.76
449	0.462664	-8056.24
450	0.462664	-8049.9
451	0.462664	-8051.21
452	0.462664	-8049.05
453	0.462664	-8039.44
454	0.462664	-8050.17
455	0.462664	-8044.87
456	0.462664	-8046.18
457	0.462664	-8052
458	0.462664	-8052.73
459	0.462664	-8041.33
460	0.462664	-8041.44
461	0.462664	-8038.6
462	0.462664	-8038.81
463	0.462664	-8045.17
464	0.462664	-8031.75
465	0.462664	-8035.28
466	0.462664	-8040.67
467	0.462664	-8052.53
468	0.462664	-8037.96
469	0.462664	-8039.27
470	0.462664	-8041.23
471	0.462664	-8048.51
472	0.462664	-8064.36
473	0.462664	-8063.95
474	0.462664	-8065.65
475	0.462664	-8051.08
476	0.462664	-8048.67
477	0.462664	-8042.5
478	0.462664	-8038.3
479	0.462664	-8036.6
480	0.462664	-8037.57
481	0.462664	-8044.35
482	0.462664	-8047.08
483	0.462664	-8052.24
484	0.462664	-8054.16
485	0.462664	-8059.44
486	0.462664	-8064.89
