state	power	likelihood
251	1	-8022.82
252	1	-8023.29
253	1	-8023.31
254	1	-8025.5
255	1	-8031.57
256	1	-8027.66
257	1	-8027.45
258	1	-8028.17
259	1	-8025.16
260	1	-8027.2
261	1	-8027.27
262	1	-8029.64
263	1	-8033.58
264	1	-8033.1
265	1	-8036.49
266	1	-8034.75
267	1	-8029.26
268	1	-8029.35
269	1	-8027.68
270	1	-8032.19
271	1	-8022.14
272	1	-8027.72
273	1	-8031.7
274	1	-8034.11
275	1	-8029.26
276	1	-8021.1
277	1	-8020.56
278	1	-8027.08
279	1	-8021.52
280	1	-8022.2
281	1	-8023.91
282	1	-8023.84
283	1	-8024.43
284	1	-8026.05
285	1	-8026.66
286	1	-8026.08
287	1	-8031.05
288	1	-8024.91
289	1	-8029.56
290	1	-8026.69
291	1	-8028.42
292	1	-8024.17
293	1	-8031.09
294	1	-8025.19
295	1	-8026.58
296	1	-8027.42
297	1	-8026.53
298	1	-8033.36
299	1	-8027.67
300	1	-8026.41
301	1	-8024.95
302	1	-8027.83
303	1	-8026.64
304	1	-8028.73
305	1	-8024.71
306	1	-8027.77
307	1	-8028.03
308	1	-8029.5
309	1	-8029.03
310	1	-8024.11
311	1	-8021.85
312	1	-8023.16
313	1	-8023.48
314	1	-8026.51
315	1	-8026.97
316	1	-8035.38
317	1	-8029.76
318	1	-8028.74
319	1	-8029.72
320	1	-8033.32
321	1	-8035.1
322	1	-8034.95
323	1	-8031.27
324	1	-8028.7
325	1	-8026.37
326	1	-8027.71
327	1	-8029.74
328	1	-8030.29
329	1	-8024.89
330	1	-8025.14
331	1	-8024.59
332	1	-8025.53
333	1	-8026.11
334	1	-8029.36
335	1	-8022.69
336	1	-8025.66
337	1	-8024.26
338	1	-8025.69
339	1	-8027.68
340	1	-8027.9
341	1	-8026.9
342	1	-8029.07
343	1	-8028.13
344	1	-8031.68
345	1	-8027.02
346	1	-8031.4
347	1	-8027.4
348	1	-8028.02
349	1	-8022.53
350	1	-8022.01
351	1	-8022.2
352	1	-8020.63
353	1	-8020.7
354	1	-8022.29
355	1	-8021.42
356	1	-8023.91
357	1	-8023.23
358	1	-8026.23
359	1	-8027.61
360	1	-8026.36
361	1	-8028.11
362	1	-8027.72
363	1	-8027
364	1	-8027.57
365	1	-8025.45
366	1	-8026.31
367	1	-8023.28
368	1	-8023.7
369	1	-8033.5
370	1	-8025.31
371	1	-8027.73
372	1	-8025.79
373	1	-8027.03
374	1	-8029.8
375	1	-8022.34
376	1	-8023.84
377	1	-8025.18
378	1	-8024.56
379	1	-8030.02
380	1	-8032.27
381	1	-8026.62
382	1	-8025.61
383	1	-8021.7
384	1	-8025.34
385	1	-8028.25
386	1	-8032.2
387	1	-8031.65
388	1	-8034.67
389	1	-8029.1
390	1	-8025.5
391	1	-8030.12
392	1	-8032.61
393	1	-8029.76
394	1	-8029.17
395	1	-8021.63
396	1	-8036.11
397	1	-8028.36
398	1	-8027.1
399	1	-8027.36
400	1	-8023.46
401	1	-8026.5
402	1	-8027.34
403	1	-8026.44
404	1	-8033.81
405	1	-8032.44
406	1	-8027.48
407	1	-8028.02
408	1	-8025.33
409	1	-8026.01
410	1	-8025.34
411	1	-8025.16
412	1	-8021.58
413	1	-8021.96
414	1	-8023.95
415	1	-8029.35
416	1	-8026.54
417	1	-8023.78
418	1	-8026.12
419	1	-8026.15
420	1	-8028.86
421	1	-8031.31
422	1	-8031.68
423	1	-8035.62
424	1	-8031.58
425	1	-8025.68
426	1	-8032.25
427	1	-8029.51
428	1	-8026.43
429	1	-8023.53
430	1	-8022.82
431	1	-8023.93
432	1	-8024.36
433	1	-8020.71
434	1	-8025.91
435	1	-8025.7
436	1	-8021.43
437	1	-8020.32
438	1	-8028.84
439	1	-8023.88
440	1	-8027.67
441	1	-8025.51
442	1	-8037.69
443	1	-8034.25
444	1	-8033.58
445	1	-8035.69
446	1	-8031.26
447	1	-8028.88
448	1	-8031.89
449	1	-8034.59
450	1	-8032.92
451	1	-8032.83
452	1	-8033.2
453	1	-8027.82
454	1	-8027.73
455	1	-8027.49
456	1	-8026.35
457	1	-8022.16
458	1	-8027.64
459	1	-8023.38
460	1	-8026.7
461	1	-8031.44
462	1	-8032.21
463	1	-8030.32
464	1	-8028.49
465	1	-8020.41
466	1	-8022.98
467	1	-8019.96
468	1	-8021.06
469	1	-8025.49
470	1	-8028.4
471	1	-8028.53
472	1	-8028.62
473	1	-8025.82
474	1	-8024.54
475	1	-8026.63
476	1	-8031.58
477	1	-8026.49
478	1	-8022.33
479	1	-8027.67
480	1	-8029.38
481	1	-8026.6
482	1	-8024.37
483	1	-8029.51
484	1	-8030.04
485	1	-8031.55
486	1	-8031.99
487	1	-8031.16
488	1	-8026.03
489	1	-8025.61
490	1	-8028.06
491	1	-8028.63
492	1	-8024.79
493	1	-8027.78
494	1	-8025.91
495	1	-8022.53
496	1	-8024.38
497	1	-8025.46
498	1	-8030.12
499	1	-8027.62
500	1	-8034.37
501	1	-8031.01
502	1	-8030.94
503	1	-8024.8
504	1	-8027.05
505	1	-8025.59
506	1	-8028.43
507	1	-8030.32
508	1	-8029.28
509	1	-8026.9
510	1	-8026.16
511	1	-8026.23
512	1	-8024.32
513	1	-8026.61
514	1	-8026.88
515	1	-8025.22
516	1	-8025.55
517	1	-8023.42
518	1	-8023.22
519	1	-8019.77
