state	power	likelihood
251	0.410146	-8051.71
252	0.410146	-8048.25
253	0.410146	-8050.82
254	0.410146	-8052.18
255	0.410146	-8055.88
256	0.410146	-8046.73
257	0.410146	-8057.97
258	0.410146	-8055.13
259	0.410146	-8046.92
260	0.410146	-8052.08
261	0.410146	-8044.64
262	0.410146	-8041.03
263	0.410146	-8037.31
264	0.410146	-8055.59
265	0.410146	-8060.96
266	0.410146	-8065.62
267	0.410146	-8063.05
268	0.410146	-8053.34
269	0.410146	-8061.26
270	0.410146	-8058.59
271	0.410146	-8052.72
272	0.410146	-8063.12
273	0.410146	-8062.71
274	0.410146	-8064.46
275	0.410146	-8058.38
276	0.410146	-8072.11
277	0.410146	-8056.01
278	0.410146	-8058.48
279	0.410146	-8051.63
280	0.410146	-8037.01
281	0.410146	-8050.34
282	0.410146	-8060.19
283	0.410146	-8051.61
284	0.410146	-8044.19
285	0.410146	-8048.62
286	0.410146	-8044.02
287	0.410146	-8043.09
288	0.410146	-8065.51
289	0.410146	-8068.9
290	0.410146	-8043.97
291	0.410146	-8039.8
292	0.410146	-8045.73
293	0.410146	-8044.95
294	0.410146	-8062.45
295	0.410146	-8055.04
296	0.410146	-8053.43
297	0.410146	-8066.53
298	0.410146	-8049.42
299	0.410146	-8050.5
300	0.410146	-8036.33
301	0.410146	-8042.74
302	0.410146	-8045.38
303	0.410146	-8046.66
304	0.410146	-8049.53
305	0.410146	-8044.2
306	0.410146	-8042.98
307	0.410146	-8041.93
308	0.410146	-8035.63
309	0.410146	-8040.77
310	0.410146	-8034.76
311	0.410146	-8040.43
312	0.410146	-8036.62
313	0.410146	-8053.78
314	0.410146	-8043.41
315	0.410146	-8058.14
316	0.410146	-8053.61
317	0.410146	-8055.07
318	0.410146	-8055.71
319	0.410146	-8054.12
320	0.410146	-8060.83
321	0.410146	-8062.85
322	0.410146	-8064.55
323	0.410146	-8045.19
324	0.410146	-8043.95
325	0.410146	-8044.82
326	0.410146	-8047.05
327	0.410146	-8036.71
328	0.410146	-8043.59
329	0.410146	-8046.48
330	0.410146	-8053.78
331	0.410146	-8062.38
332	0.410146	-8056.64
333	0.410146	-8051.08
334	0.410146	-8038.91
335	0.410146	-8038.72
336	0.410146	-8046.65
337	0.410146	-8066.33
338	0.410146	-8056.51
339	0.410146	-8054.36
340	0.410146	-8054.08
341	0.410146	-8053.33
342	0.410146	-8039.99
343	0.410146	-8046.59
344	0.410146	-8049.16
345	0.410146	-8053.03
346	0.410146	-8038.8
347	0.410146	-8042.64
348	0.410146	-8043.71
349	0.410146	-8037.76
350	0.410146	-8039.35
351	0.410146	-8036.67
352	0.410146	-8037.39
353	0.410146	-8036.49
354	0.410146	-8034.41
355	0.410146	-8037.34
356	0.410146	-8043.18
357	0.410146	-8033.88
358	0.410146	-8029.16
359	0.410146	-8032.45
360	0.410146	-8036.12
361	0.410146	-8045.56
362	0.410146	-8044.3
363	0.410146	-8044.05
364	0.410146	-8043.73
365	0.410146	-8048.57
366	0.410146	-8045.34
367	0.410146	-8051.49
368	0.410146	-8056.5
369	0.410146	-8056.25
370	0.410146	-8037.23
371	0.410146	-8047.62
372	0.410146	-8048.33
373	0.410146	-8045.54
374	0.410146	-8044.83
375	0.410146	-8044.82
376	0.410146	-8043.09
377	0.410146	-8055.26
378	0.410146	-8050.47
379	0.410146	-8048.2
380	0.410146	-8052.23
381	0.410146	-8037.44
382	0.410146	-8043.15
383	0.410146	-8054.56
384	0.410146	-8059.44
385	0.410146	-8052.99
386	0.410146	-8049.85
387	0.410146	-8049.63
388	0.410146	-8049.9
389	0.410146	-8042.93
390	0.410146	-8049.95
391	0.410146	-8057.28
392	0.410146	-8051.64
393	0.410146	-8047.02
394	0.410146	-8047.52
395	0.410146	-8049.25
396	0.410146	-8056.25
397	0.410146	-8055.21
398	0.410146	-8065.7
399	0.410146	-8056.46
400	0.410146	-8047.62
401	0.410146	-8053.24
402	0.410146	-8048.17
403	0.410146	-8055.21
404	0.410146	-8053.05
405	0.410146	-8039.46
406	0.410146	-8045
407	0.410146	-8061.63
408	0.410146	-8075.55
409	0.410146	-8083.15
410	0.410146	-8076.76
411	0.410146	-8058.5
412	0.410146	-8059.99
413	0.410146	-8057.34
414	0.410146	-8059.14
415	0.410146	-8058.52
416	0.410146	-8062.35
417	0.410146	-8054.28
418	0.410146	-8050.56
419	0.410146	-8049.49
420	0.410146	-8039.01
421	0.410146	-8041.62
422	0.410146	-8042.36
423	0.410146	-8045.02
424	0.410146	-8042.08
425	0.410146	-8041.32
426	0.410146	-8049.41
427	0.410146	-8042.16
428	0.410146	-8044.11
429	0.410146	-8048.82
430	0.410146	-8049.02
431	0.410146	-8049.21
432	0.410146	-8060.15
433	0.410146	-8053.54
434	0.410146	-8045.68
435	0.410146	-8047.09
436	0.410146	-8039.74
