state	power	likelihood
251	0.000116003	-11191.2
252	0.000116003	-13354.6
253	0.000116003	-14756.9
254	0.000116003	-13651.8
255	0.000116003	-12094.7
256	0.000116003	-13391.1
257	0.000116003	-12896.8
258	0.000116003	-11553.8
259	0.000116003	-12055.4
260	0.000116003	-13402.6
261	0.000116003	-12890.8
262	0.000116003	-12288.2
263	0.000116003	-11999
264	0.000116003	-11195.4
265	0.000116003	-11146
266	0.000116003	-11114.3
267	0.000116003	-13098.8
268	0.000116003	-12425.9
269	0.000116003	-17776.8
270	0.000116003	-14327.8
271	0.000116003	-13399.4
272	0.000116003	-14402.6
273	0.000116003	-11920.1
274	0.000116003	-16771.1
275	0.000116003	-11410
276	0.000116003	-11399
277	0.000116003	-10804
278	0.000116003	-12091.2
279	0.000116003	-12350.8
280	0.000116003	-15701.1
281	0.000116003	-12916.6
282	0.000116003	-11736.7
283	0.000116003	-14432.7
284	0.000116003	-11754.6
285	0.000116003	-11274.7
286	0.000116003	-12358.4
287	0.000116003	-14074.9
288	0.000116003	-12972.6
289	0.000116003	-13378
290	0.000116003	-14279.7
291	0.000116003	-14365
292	0.000116003	-12781.9
293	0.000116003	-11055.9
294	0.000116003	-11623.5
295	0.000116003	-11099.6
296	0.000116003	-11268.1
297	0.000116003	-10851.6
298	0.000116003	-12899.5
299	0.000116003	-13715.9
300	0.000116003	-10648.9
301	0.000116003	-11074.9
302	0.000116003	-12226
303	0.000116003	-12662.3
304	0.000116003	-13117.8
305	0.000116003	-13267
306	0.000116003	-13103.9
307	0.000116003	-14457.9
308	0.000116003	-13704.3
309	0.000116003	-14125.7
310	0.000116003	-13112
311	0.000116003	-11348.3
312	0.000116003	-13056.2
313	0.000116003	-12672.3
314	0.000116003	-13846.4
315	0.000116003	-14664.4
316	0.000116003	-13390.4
317	0.000116003	-12064.1
318	0.000116003	-14660.6
319	0.000116003	-11982.6
320	0.000116003	-11064.2
321	0.000116003	-11480.2
322	0.000116003	-13359.8
323	0.000116003	-13542.2
324	0.000116003	-13526.9
325	0.000116003	-11507.8
326	0.000116003	-11328.9
327	0.000116003	-11182.9
328	0.000116003	-12651.2
329	0.000116003	-11972.5
330	0.000116003	-12931.3
331	0.000116003	-11613.6
332	0.000116003	-12763.6
333	0.000116003	-12410.4
334	0.000116003	-11617.8
335	0.000116003	-12605.4
336	0.000116003	-11980.8
337	0.000116003	-10622
338	0.000116003	-11386.9
339	0.000116003	-11662.1
340	0.000116003	-13903.9
341	0.000116003	-11682.5
342	0.000116003	-11677.4
343	0.000116003	-11232.7
344	0.000116003	-10807.8
345	0.000116003	-12537.5
346	0.000116003	-12027.8
347	0.000116003	-13611.3
348	0.000116003	-12741.9
349	0.000116003	-14083.7
350	0.000116003	-13160.7
351	0.000116003	-12873.5
352	0.000116003	-14615.3
353	0.000116003	-13773.9
354	0.000116003	-12651.4
355	0.000116003	-11960.6
356	0.000116003	-12000.6
357	0.000116003	-12510
358	0.000116003	-13482.4
359	0.000116003	-13789.2
