state	power	likelihood
501	0.410146	-8223.06
502	0.410146	-8213.54
503	0.410146	-8207.29
504	0.410146	-8211.49
505	0.410146	-8221.16
506	0.410146	-8223.53
507	0.410146	-8228.84
508	0.410146	-8217.96
509	0.410146	-8218.63
510	0.410146	-8211.16
511	0.410146	-8214.65
512	0.410146	-8208.09
513	0.410146	-8211.88
514	0.410146	-8225.53
515	0.410146	-8224.02
516	0.410146	-8232.03
517	0.410146	-8225.41
518	0.410146	-8195.96
519	0.410146	-8202.81
520	0.410146	-8198.79
521	0.410146	-8199.11
522	0.410146	-8196.42
523	0.410146	-8200.13
524	0.410146	-8195.56
525	0.410146	-8200.26
526	0.410146	-8201.56
527	0.410146	-8205.39
528	0.410146	-8210.56
529	0.410146	-8217.06
530	0.410146	-8206.42
531	0.410146	-8212.66
532	0.410146	-8212.26
533	0.410146	-8204.12
534	0.410146	-8207.71
535	0.410146	-8206.35
536	0.410146	-8207.21
537	0.410146	-8195.37
538	0.410146	-8191.38
539	0.410146	-8200.69
540	0.410146	-8199.3
541	0.410146	-8211.26
542	0.410146	-8211.24
543	0.410146	-8216.5
544	0.410146	-8215.79
545	0.410146	-8229.68
546	0.410146	-8232.03
547	0.410146	-8213.14
548	0.410146	-8210.65
549	0.410146	-8215.97
550	0.410146	-8223.15
551	0.410146	-8205.86
552	0.410146	-8212.84
553	0.410146	-8219.39
554	0.410146	-8220.81
555	0.410146	-8201.92
556	0.410146	-8206.25
557	0.410146	-8201.39
558	0.410146	-8207.83
559	0.410146	-8209.32
560	0.410146	-8203.43
561	0.410146	-8205.08
562	0.410146	-8206.63
563	0.410146	-8196.18
564	0.410146	-8197.11
565	0.410146	-8200.42
566	0.410146	-8205.92
567	0.410146	-8208.06
568	0.410146	-8201.29
569	0.410146	-8204.38
570	0.410146	-8196.2
571	0.410146	-8194.82
572	0.410146	-8205.11
573	0.410146	-8207.15
574	0.410146	-8197.18
575	0.410146	-8202.4
576	0.410146	-8202.64
577	0.410146	-8208.49
578	0.410146	-8215.85
579	0.410146	-8215.03
580	0.410146	-8234.79
581	0.410146	-8212
582	0.410146	-8213.11
583	0.410146	-8211.79
584	0.410146	-8223.19
585	0.410146	-8215.47
586	0.410146	-8206.86
587	0.410146	-8195.69
588	0.410146	-8202.41
589	0.410146	-8213.03
590	0.410146	-8199.52
591	0.410146	-8207.76
592	0.410146	-8198.49
593	0.410146	-8207.53
594	0.410146	-8214.43
595	0.410146	-8195.99
596	0.410146	-8205.97
597	0.410146	-8215.67
598	0.410146	-8214.55
599	0.410146	-8229.56
600	0.410146	-8229.11
601	0.410146	-8231.12
602	0.410146	-8211.73
603	0.410146	-8201.69
604	0.410146	-8203.32
605	0.410146	-8201.46
606	0.410146	-8199.46
607	0.410146	-8205.74
608	0.410146	-8211.83
609	0.410146	-8216.06
610	0.410146	-8220.39
611	0.410146	-8202.21
612	0.410146	-8209.34
613	0.410146	-8203.56
614	0.410146	-8198.01
615	0.410146	-8217.91
616	0.410146	-8221.34
617	0.410146	-8214.66
618	0.410146	-8205.13
619	0.410146	-8210.94
620	0.410146	-8209.59
621	0.410146	-8216.17
622	0.410146	-8203.14
623	0.410146	-8207.35
624	0.410146	-8214.74
625	0.410146	-8212.35
626	0.410146	-8203.11
