state	power	likelihood
501	0.583825	-8186.48
502	0.583825	-8190.57
503	0.583825	-8193.96
504	0.583825	-8191.84
505	0.583825	-8197.26
506	0.583825	-8187.49
507	0.583825	-8197.64
508	0.583825	-8202.54
509	0.583825	-8194.89
510	0.583825	-8195.09
511	0.583825	-8209.85
512	0.583825	-8201.42
513	0.583825	-8196.67
514	0.583825	-8208.72
515	0.583825	-8220.77
516	0.583825	-8216.74
517	0.583825	-8206.81
518	0.583825	-8198.89
519	0.583825	-8188.35
520	0.583825	-8195.07
521	0.583825	-8198.11
522	0.583825	-8202.52
523	0.583825	-8203.54
524	0.583825	-8197.02
525	0.583825	-8199.18
526	0.583825	-8198.2
527	0.583825	-8200.55
528	0.583825	-8194.2
529	0.583825	-8197.83
530	0.583825	-8194.54
531	0.583825	-8188.18
532	0.583825	-8191.02
533	0.583825	-8195.84
534	0.583825	-8196.03
535	0.583825	-8194.68
536	0.583825	-8196
537	0.583825	-8198.77
538	0.583825	-8208.44
539	0.583825	-8196.67
540	0.583825	-8199.24
541	0.583825	-8198.72
542	0.583825	-8203.76
543	0.583825	-8200.59
544	0.583825	-8197.18
545	0.583825	-8191.14
546	0.583825	-8191.78
547	0.583825	-8198.01
548	0.583825	-8190.71
549	0.583825	-8199.88
550	0.583825	-8194.41
551	0.583825	-8197.16
552	0.583825	-8193.36
553	0.583825	-8183.87
554	0.583825	-8190.79
555	0.583825	-8191.98
556	0.583825	-8200.27
557	0.583825	-8200.03
558	0.583825	-8200.65
559	0.583825	-8191.87
560	0.583825	-8195.41
561	0.583825	-8199.81
562	0.583825	-8194.47
563	0.583825	-8189.89
564	0.583825	-8191.26
565	0.583825	-8188.01
566	0.583825	-8202.97
567	0.583825	-8188.13
568	0.583825	-8192.77
569	0.583825	-8193.99
570	0.583825	-8194.89
571	0.583825	-8194.55
572	0.583825	-8204.49
573	0.583825	-8203.98
574	0.583825	-8214.42
575	0.583825	-8204.75
576	0.583825	-8198.88
577	0.583825	-8190.57
578	0.583825	-8187.2
579	0.583825	-8193.15
580	0.583825	-8194.22
581	0.583825	-8189.07
582	0.583825	-8187.95
583	0.583825	-8191.97
584	0.583825	-8203.55
585	0.583825	-8193.04
586	0.583825	-8196.15
587	0.583825	-8195.49
588	0.583825	-8197.04
589	0.583825	-8187.17
590	0.583825	-8186
591	0.583825	-8190.35
592	0.583825	-8195.21
593	0.583825	-8195.79
594	0.583825	-8198.64
595	0.583825	-8192.66
596	0.583825	-8193.49
597	0.583825	-8188.91
598	0.583825	-8191.89
599	0.583825	-8195.75
600	0.583825	-8200.48
601	0.583825	-8190.64
602	0.583825	-8192.64
603	0.583825	-8192.22
604	0.583825	-8195.72
605	0.583825	-8203.86
606	0.583825	-8201.8
607	0.583825	-8194.62
608	0.583825	-8206.99
609	0.583825	-8210.54
610	0.583825	-8202.8
611	0.583825	-8203.47
612	0.583825	-8205.92
613	0.583825	-8198.82
614	0.583825	-8197.88
615	0.583825	-8192.52
616	0.583825	-8192.3
617	0.583825	-8190.55
618	0.583825	-8190.8
619	0.583825	-8189.26
620	0.583825	-8188.75
621	0.583825	-8202.18
622	0.583825	-8201.97
623	0.583825	-8215.66
624	0.583825	-8219.26
625	0.583825	-8202.87
626	0.583825	-8206.29
627	0.583825	-8198.84
628	0.583825	-8198.95
629	0.583825	-8189.02
630	0.583825	-8197.73
631	0.583825	-8189.41
632	0.583825	-8187.46
633	0.583825	-8188.77
634	0.583825	-8201.38
635	0.583825	-8205.85
636	0.583825	-8201.9
637	0.583825	-8199.4
638	0.583825	-8195.15
639	0.583825	-8198.85
640	0.583825	-8194.62
641	0.583825	-8201.14
642	0.583825	-8202.29
643	0.583825	-8204.34
644	0.583825	-8203.4
645	0.583825	-8211.64
646	0.583825	-8195.29
647	0.583825	-8194.79
648	0.583825	-8198.82
649	0.583825	-8196.02
650	0.583825	-8195.52
651	0.583825	-8201.76
652	0.583825	-8197.58
653	0.583825	-8200.41
654	0.583825	-8203.52
655	0.583825	-8210.85
656	0.583825	-8213.28
657	0.583825	-8209.87
658	0.583825	-8209.63
659	0.583825	-8205.58
660	0.583825	-8206.07
