state	power	likelihood
501	0.00268829	-11051.8
502	0.00268829	-9783.11
503	0.00268829	-10966.8
504	0.00268829	-10762.5
505	0.00268829	-10575.9
506	0.00268829	-10771.8
507	0.00268829	-11570.7
508	0.00268829	-9591.69
509	0.00268829	-10275.8
510	0.00268829	-10285
511	0.00268829	-11898.2
512	0.00268829	-11886.1
513	0.00268829	-10022.7
514	0.00268829	-10228
515	0.00268829	-11741.1
516	0.00268829	-11137.4
517	0.00268829	-9694.27
518	0.00268829	-10832.6
519	0.00268829	-10635.7
520	0.00268829	-10748.7
521	0.00268829	-11217.7
522	0.00268829	-9969.71
523	0.00268829	-10336.5
524	0.00268829	-10129.6
525	0.00268829	-9896.37
526	0.00268829	-11590.8
527	0.00268829	-10884.5
528	0.00268829	-10557.4
529	0.00268829	-9340.19
530	0.00268829	-10498.5
531	0.00268829	-10236.5
532	0.00268829	-10323.3
533	0.00268829	-10214.5
534	0.00268829	-9564.69
535	0.00268829	-9676.38
536	0.00268829	-10479
537	0.00268829	-11035.1
538	0.00268829	-10911.1
539	0.00268829	-10271.2
540	0.00268829	-11487.2
541	0.00268829	-10427.7
542	0.00268829	-10769.3
543	0.00268829	-10531.8
544	0.00268829	-10327.9
545	0.00268829	-10554.2
546	0.00268829	-9966.73
547	0.00268829	-9942.74
548	0.00268829	-9940.77
549	0.00268829	-11043
550	0.00268829	-11760.8
551	0.00268829	-10781
552	0.00268829	-10793.5
553	0.00268829	-9740.09
554	0.00268829	-10147
555	0.00268829	-10724.8
556	0.00268829	-10341.6
557	0.00268829	-10215.4
558	0.00268829	-11640.2
559	0.00268829	-10766.5
560	0.00268829	-9595.6
561	0.00268829	-9810.72
562	0.00268829	-10735.6
563	0.00268829	-10605.5
564	0.00268829	-10367.2
565	0.00268829	-11073.9
566	0.00268829	-11213.8
567	0.00268829	-10900.2
568	0.00268829	-11175.6
569	0.00268829	-10637.9
570	0.00268829	-10203.2
571	0.00268829	-9674.69
572	0.00268829	-10216
573	0.00268829	-11077.3
574	0.00268829	-10314.7
575	0.00268829	-9968.08
576	0.00268829	-9974.16
577	0.00268829	-10468.5
578	0.00268829	-10628.6
579	0.00268829	-10006.1
580	0.00268829	-9625.41
581	0.00268829	-9639.48
582	0.00268829	-9596.6
583	0.00268829	-11142.2
584	0.00268829	-11064.4
585	0.00268829	-10885.8
586	0.00268829	-10711
587	0.00268829	-11255.2
588	0.00268829	-10966.7
589	0.00268829	-10559.6
