state	power	likelihood
251	1	-8176.7
252	1	-8174.37
253	1	-8175.73
254	1	-8175.14
255	1	-8175.33
256	1	-8174.27
257	1	-8175.92
258	1	-8177.36
259	1	-8178.77
260	1	-8177.44
261	1	-8178.13
262	1	-8174.86
263	1	-8182.6
264	1	-8180.19
265	1	-8177.82
266	1	-8180.01
267	1	-8178.72
268	1	-8180.42
269	1	-8179.24
270	1	-8181.47
271	1	-8178.7
272	1	-8178.88
273	1	-8175.78
274	1	-8181.78
275	1	-8177.3
276	1	-8169.73
277	1	-8175.9
278	1	-8172.56
279	1	-8178.57
280	1	-8183.74
281	1	-8177.99
282	1	-8179.45
283	1	-8173.7
284	1	-8175.08
285	1	-8179.4
286	1	-8174.04
287	1	-8177.51
288	1	-8181.4
289	1	-8181.57
290	1	-8182.14
291	1	-8174.04
292	1	-8172.67
293	1	-8175.02
294	1	-8178.15
295	1	-8181.2
296	1	-8176.28
297	1	-8176.53
298	1	-8176.49
299	1	-8174.13
300	1	-8171.24
301	1	-8178.64
302	1	-8176.41
303	1	-8176.17
304	1	-8182.6
305	1	-8180.7
306	1	-8183.67
307	1	-8180.5
308	1	-8178.63
309	1	-8182.79
310	1	-8185.37
311	1	-8180.51
312	1	-8174.77
313	1	-8179.39
314	1	-8179.08
315	1	-8178.03
316	1	-8179.1
317	1	-8178.03
318	1	-8191.24
319	1	-8182.79
320	1	-8181.95
321	1	-8181.05
322	1	-8181.01
323	1	-8179.71
324	1	-8182.3
325	1	-8184.86
326	1	-8185.33
327	1	-8180.16
328	1	-8177.71
329	1	-8177.14
330	1	-8175.42
331	1	-8178.32
332	1	-8180.82
333	1	-8180.27
334	1	-8180.75
335	1	-8174.65
336	1	-8176.1
337	1	-8179.14
338	1	-8178.63
339	1	-8177.29
340	1	-8175.94
341	1	-8181.18
342	1	-8177.56
343	1	-8179.64
344	1	-8182.39
345	1	-8181.43
346	1	-8178.42
347	1	-8183.49
348	1	-8180.97
349	1	-8176.34
350	1	-8181.69
351	1	-8181.76
352	1	-8186.92
353	1	-8188.09
354	1	-8190.07
355	1	-8186.43
356	1	-8182.74
357	1	-8178.27
358	1	-8180.15
359	1	-8182.96
360	1	-8180.96
361	1	-8176.93
362	1	-8178.01
363	1	-8174.49
364	1	-8174.36
365	1	-8175.65
366	1	-8176.44
367	1	-8177.97
368	1	-8179.96
369	1	-8178.7
370	1	-8178.78
371	1	-8175.41
372	1	-8175.76
373	1	-8177.61
374	1	-8175.14
375	1	-8175.82
376	1	-8175.37
377	1	-8174.69
378	1	-8174.84
379	1	-8174.3
380	1	-8178.85
381	1	-8179.11
382	1	-8174.04
383	1	-8172.88
384	1	-8175.19
385	1	-8178.58
386	1	-8176.86
387	1	-8174.31
388	1	-8179.63
389	1	-8173.14
390	1	-8179.46
391	1	-8178.55
392	1	-8179.61
393	1	-8183.25
394	1	-8182.91
395	1	-8181.28
396	1	-8176.13
397	1	-8176.93
398	1	-8177.06
399	1	-8175.83
400	1	-8178.97
401	1	-8180.39
402	1	-8178.23
403	1	-8182.07
404	1	-8183.06
405	1	-8176.23
406	1	-8177.08
407	1	-8172.32
408	1	-8177.55
409	1	-8177.53
410	1	-8171.79
411	1	-8171.32
412	1	-8170.65
413	1	-8173.54
414	1	-8172.9
415	1	-8171.43
416	1	-8172.86
417	1	-8175.73
418	1	-8175.32
