state	power	likelihood
251	1	-8062.57
252	1	-8060.44
253	1	-8060.4
254	1	-8066.34
255	1	-8064.05
256	1	-8071.15
257	1	-8072.46
258	1	-8069.76
259	1	-8071.75
260	1	-8072.14
261	1	-8070.63
262	1	-8070.34
263	1	-8068.83
264	1	-8073.34
265	1	-8071.46
266	1	-8071.93
267	1	-8066.96
268	1	-8069.08
269	1	-8069.96
270	1	-8067.98
271	1	-8073.35
272	1	-8070.45
273	1	-8070.71
274	1	-8074.59
275	1	-8067.71
276	1	-8067.03
277	1	-8068.9
278	1	-8068.03
279	1	-8069.58
280	1	-8074.84
281	1	-8068.18
282	1	-8067.11
283	1	-8066.82
284	1	-8073
285	1	-8068.65
286	1	-8071.97
287	1	-8071.85
288	1	-8066.98
289	1	-8073.16
290	1	-8070.25
291	1	-8071.83
292	1	-8076.13
293	1	-8072.16
294	1	-8075.27
295	1	-8070.32
296	1	-8073.1
297	1	-8073.92
298	1	-8072.4
299	1	-8070.05
300	1	-8063.74
301	1	-8068.63
302	1	-8066.85
303	1	-8063.49
304	1	-8062.34
305	1	-8060.55
306	1	-8063.52
307	1	-8069.4
308	1	-8067.37
309	1	-8064.2
310	1	-8064.54
311	1	-8060.45
312	1	-8066.68
313	1	-8063.33
314	1	-8063.25
315	1	-8064.54
316	1	-8064.07
317	1	-8068.78
318	1	-8064.54
319	1	-8063.8
320	1	-8061.55
321	1	-8064.75
322	1	-8065.82
323	1	-8064.87
324	1	-8065.27
325	1	-8075.26
326	1	-8073.75
327	1	-8067.6
328	1	-8070.03
329	1	-8070.38
330	1	-8072.85
331	1	-8069.86
332	1	-8071.21
333	1	-8070.3
334	1	-8068.65
335	1	-8072.74
336	1	-8069.12
337	1	-8068.75
338	1	-8068.34
339	1	-8067.26
340	1	-8066.97
341	1	-8061.27
342	1	-8062.92
343	1	-8064.38
344	1	-8069.49
345	1	-8068.16
346	1	-8073.08
347	1	-8069.58
348	1	-8068.91
349	1	-8072.6
350	1	-8073.99
351	1	-8072.67
352	1	-8076.37
353	1	-8067.92
354	1	-8070.06
355	1	-8068.55
356	1	-8069.9
357	1	-8065.61
358	1	-8065.41
359	1	-8066.11
360	1	-8066.96
361	1	-8072.84
362	1	-8068.38
363	1	-8064.81
364	1	-8066.68
365	1	-8062.12
366	1	-8063.05
367	1	-8067.97
368	1	-8070.71
369	1	-8071.24
370	1	-8072.9
371	1	-8076.04
372	1	-8073.93
373	1	-8072.13
374	1	-8073.36
375	1	-8073.15
376	1	-8074.39
377	1	-8071.08
378	1	-8070.33
379	1	-8069.44
380	1	-8068.1
381	1	-8073.16
382	1	-8075.88
383	1	-8071.35
384	1	-8068.67
385	1	-8064.81
386	1	-8069.49
