state	power	likelihood
251	0.0147659	-8592.55
252	0.0147659	-8914
253	0.0147659	-8975.98
254	0.0147659	-8793.17
255	0.0147659	-9346.29
256	0.0147659	-8721.84
257	0.0147659	-8763.7
258	0.0147659	-8727.37
259	0.0147659	-8912.43
260	0.0147659	-8619.8
261	0.0147659	-8534.42
262	0.0147659	-8627.68
263	0.0147659	-8818.47
264	0.0147659	-9440.48
265	0.0147659	-8647.5
266	0.0147659	-8651.24
267	0.0147659	-8588.46
268	0.0147659	-8833.66
269	0.0147659	-8902.47
270	0.0147659	-8715.08
271	0.0147659	-8540.16
272	0.0147659	-8736.85
273	0.0147659	-8764.58
274	0.0147659	-8746.81
275	0.0147659	-8754.99
276	0.0147659	-8832.71
277	0.0147659	-8541.24
278	0.0147659	-8650.33
279	0.0147659	-8627.89
280	0.0147659	-8849.82
281	0.0147659	-8744.98
282	0.0147659	-8718.82
283	0.0147659	-8773.8
284	0.0147659	-8630.51
285	0.0147659	-8792.46
286	0.0147659	-9021.02
287	0.0147659	-8601.41
288	0.0147659	-8959.27
289	0.0147659	-9030.59
290	0.0147659	-8587.06
291	0.0147659	-8926.47
292	0.0147659	-8900.85
293	0.0147659	-8580.89
294	0.0147659	-8842.82
295	0.0147659	-8715.6
296	0.0147659	-8881.7
297	0.0147659	-8874.39
298	0.0147659	-8790.4
299	0.0147659	-8886.79
300	0.0147659	-9030.57
301	0.0147659	-8925.29
302	0.0147659	-8896.62
303	0.0147659	-8678.28
304	0.0147659	-8889.15
305	0.0147659	-8877.46
306	0.0147659	-9175.85
307	0.0147659	-8972.54
308	0.0147659	-8795.35
309	0.0147659	-8815.6
310	0.0147659	-8722.7
311	0.0147659	-8862.55
312	0.0147659	-8758.45
313	0.0147659	-8695.08
314	0.0147659	-8730.82
315	0.0147659	-8616.04
316	0.0147659	-8624.42
317	0.0147659	-8694.48
318	0.0147659	-8667.13
319	0.0147659	-8756.78
320	0.0147659	-8481.46
321	0.0147659	-8638.37
322	0.0147659	-8773.29
323	0.0147659	-8918.18
324	0.0147659	-9163.65
325	0.0147659	-8854.73
326	0.0147659	-8786.87
327	0.0147659	-9624.42
328	0.0147659	-8854.71
329	0.0147659	-8917.48
330	0.0147659	-8788.26
331	0.0147659	-8717.53
332	0.0147659	-8980.8
333	0.0147659	-8902.72
334	0.0147659	-8685.12
335	0.0147659	-8957.57
336	0.0147659	-8796.83
337	0.0147659	-8856.39
338	0.0147659	-8694.47
339	0.0147659	-8924.85
340	0.0147659	-8898.08
341	0.0147659	-8686.47
342	0.0147659	-8745.91
343	0.0147659	-8742.52
344	0.0147659	-8570.28
345	0.0147659	-8692.93
346	0.0147659	-8884.96
347	0.0147659	-8839.74
348	0.0147659	-8741.31
349	0.0147659	-8960.57
350	0.0147659	-8851.33
351	0.0147659	-8880.99
352	0.0147659	-8838.82
353	0.0147659	-8867.24
354	0.0147659	-8456.55
355	0.0147659	-9050.39
356	0.0147659	-8997.45
357	0.0147659	-8903.84
358	0.0147659	-8862.5
359	0.0147659	-8613.55
360	0.0147659	-9291.44
361	0.0147659	-8629.76
362	0.0147659	-8964.11
363	0.0147659	-8626.78
364	0.0147659	-8714.38
365	0.0147659	-8804
366	0.0147659	-8469.42
367	0.0147659	-8828.55
368	0.0147659	-9150.93
369	0.0147659	-8848.47
370	0.0147659	-8629.26
371	0.0147659	-9041.27
372	0.0147659	-8792.33
373	0.0147659	-8962.45
374	0.0147659	-8709.36
375	0.0147659	-8537.35
376	0.0147659	-8686.59
377	0.0147659	-8468.19
378	0.0147659	-8641.66
379	0.0147659	-8655.19
380	0.0147659	-8609.66
381	0.0147659	-8417.86
382	0.0147659	-8765.07
383	0.0147659	-8933.67
384	0.0147659	-8662.86
385	0.0147659	-8920.32
386	0.0147659	-8747.19
387	0.0147659	-8750.13
388	0.0147659	-8655.56
389	0.0147659	-8504.17
390	0.0147659	-8558.26
391	0.0147659	-8706.16
392	0.0147659	-8534.87
393	0.0147659	-8756.63
394	0.0147659	-8740.11
395	0.0147659	-9070.88
