state	power	likelihood
251	0.0860252	-8311.78
252	0.0860252	-8307.83
253	0.0860252	-8291.97
254	0.0860252	-8294.9
255	0.0860252	-8337.51
256	0.0860252	-8426.46
257	0.0860252	-8368.27
258	0.0860252	-8226.41
259	0.0860252	-8288.56
260	0.0860252	-8341.08
261	0.0860252	-8338.75
262	0.0860252	-8351.51
263	0.0860252	-8371.83
264	0.0860252	-8379.63
265	0.0860252	-8309.08
266	0.0860252	-8300.57
267	0.0860252	-8379.38
268	0.0860252	-8442.2
269	0.0860252	-8373
270	0.0860252	-8315.73
271	0.0860252	-8319.62
272	0.0860252	-8309.36
273	0.0860252	-8342.5
274	0.0860252	-8366.43
275	0.0860252	-8336.78
276	0.0860252	-8341.01
277	0.0860252	-8261.07
278	0.0860252	-8331.69
279	0.0860252	-8382.14
280	0.0860252	-8315.05
281	0.0860252	-8318.6
282	0.0860252	-8420.94
283	0.0860252	-8306.03
284	0.0860252	-8296.59
285	0.0860252	-8283.64
286	0.0860252	-8273.35
287	0.0860252	-8264.77
288	0.0860252	-8339.47
289	0.0860252	-8355.87
290	0.0860252	-8369.89
291	0.0860252	-8365.26
292	0.0860252	-8354.98
293	0.0860252	-8349.91
294	0.0860252	-8340.76
295	0.0860252	-8380.71
296	0.0860252	-8332.7
297	0.0860252	-8351.4
298	0.0860252	-8395.96
299	0.0860252	-8352.08
300	0.0860252	-8437.99
301	0.0860252	-8384.2
302	0.0860252	-8379.74
303	0.0860252	-8333.38
304	0.0860252	-8344.7
305	0.0860252	-8320.89
306	0.0860252	-8344.94
307	0.0860252	-8377.21
308	0.0860252	-8395.96
309	0.0860252	-8372.78
310	0.0860252	-8386.82
311	0.0860252	-8350.42
312	0.0860252	-8310.92
313	0.0860252	-8291.09
314	0.0860252	-8268.27
315	0.0860252	-8289.5
316	0.0860252	-8258.6
317	0.0860252	-8244.77
318	0.0860252	-8297.4
319	0.0860252	-8292.57
320	0.0860252	-8291.17
321	0.0860252	-8288.79
322	0.0860252	-8266.78
323	0.0860252	-8310.61
324	0.0860252	-8285.01
325	0.0860252	-8296.67
326	0.0860252	-8337.51
327	0.0860252	-8402.02
328	0.0860252	-8361.89
329	0.0860252	-8355.22
330	0.0860252	-8360.33
331	0.0860252	-8343.3
332	0.0860252	-8318.02
333	0.0860252	-8320.11
334	0.0860252	-8290.14
335	0.0860252	-8293.67
336	0.0860252	-8312.96
337	0.0860252	-8342.96
338	0.0860252	-8347.4
339	0.0860252	-8276.18
340	0.0860252	-8280.59
341	0.0860252	-8290.44
342	0.0860252	-8315.63
343	0.0860252	-8348.57
344	0.0860252	-8363.51
345	0.0860252	-8301.65
346	0.0860252	-8330.19
347	0.0860252	-8351.43
348	0.0860252	-8306.07
349	0.0860252	-8297.32
350	0.0860252	-8247.3
351	0.0860252	-8272.72
352	0.0860252	-8264.78
353	0.0860252	-8264.3
354	0.0860252	-8347.95
355	0.0860252	-8326.53
356	0.0860252	-8291.94
357	0.0860252	-8368.86
358	0.0860252	-8311.09
359	0.0860252	-8306.61
360	0.0860252	-8316.85
361	0.0860252	-8289.8
362	0.0860252	-8354.94
363	0.0860252	-8282.65
364	0.0860252	-8337.45
365	0.0860252	-8360.27
366	0.0860252	-8309.25
367	0.0860252	-8258.32
368	0.0860252	-8274.17
369	0.0860252	-8309.21
370	0.0860252	-8325.56
371	0.0860252	-8336.32
372	0.0860252	-8319.45
373	0.0860252	-8265.93
374	0.0860252	-8333.28
375	0.0860252	-8345.08
376	0.0860252	-8424.37
377	0.0860252	-8322.57
378	0.0860252	-8342.87
379	0.0860252	-8335.35
380	0.0860252	-8299.59
381	0.0860252	-8308.29
382	0.0860252	-8334.63
383	0.0860252	-8331.61
384	0.0860252	-8268.29
385	0.0860252	-8289.71
386	0.0860252	-8303.19
387	0.0860252	-8267.83
388	0.0860252	-8308.37
389	0.0860252	-8383.82
390	0.0860252	-8382.97
391	0.0860252	-8403.12
392	0.0860252	-8375.75
393	0.0860252	-8360.08
394	0.0860252	-8281.21
395	0.0860252	-8299.18
